write_date,article_id,subject,carrier,7GB_new,7GB_mnp,11GB_new,11GB_mnp,status,local_path
2026-02-06 11:26:39,435,케이엘모바일_부성정책_ 2월 6일_ 6차 정책_(수정),ktm,80000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/435/ktm.png
2026-02-06 11:26:39,435,케이엘모바일_부성정책_ 2월 6일_ 6차 정책_(수정),sk7,80000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/435/sk7.png
2026-02-06 11:26:39,435,케이엘모바일_부성정책_ 2월 6일_ 6차 정책_(수정),skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/435/skylife.png
2026-02-06 11:26:39,435,케이엘모바일_부성정책_ 2월 6일_ 6차 정책_(수정),umobile,55000,100000,55000,111000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/435/umobile.png
2026-02-10 10:37:54,436,케이엘모바일_부성정책_ 2월 10일_ 7차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/436/hello.png
2026-02-10 10:37:54,436,케이엘모바일_부성정책_ 2월 10일_ 7차 정책,ktm,80000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/436/ktm.png
2026-02-10 10:37:54,436,케이엘모바일_부성정책_ 2월 10일_ 7차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/436/skylife.png
2026-02-10 10:37:54,436,케이엘모바일_부성정책_ 2월 10일_ 7차 정책,umobile,55000,100000,55000,111000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/436/umobile.png
2026-02-10 16:01:39,437,케이엘모바일_부성정책_ 2월 10일_ 7차 정책_(수정),hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/437/hello.png
2026-02-10 16:01:39,437,케이엘모바일_부성정책_ 2월 10일_ 7차 정책_(수정),ktm,80000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/437/ktm.png
2026-02-10 16:01:39,437,케이엘모바일_부성정책_ 2월 10일_ 7차 정책_(수정),sk7,100000,100000,100000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/437/sk7.png
2026-02-10 16:01:39,437,케이엘모바일_부성정책_ 2월 10일_ 7차 정책_(수정),skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/437/skylife.png
2026-02-10 16:01:39,437,케이엘모바일_부성정책_ 2월 10일_ 7차 정책_(수정),umobile,55000,100000,55000,111000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/437/umobile.png
2026-02-11 11:30:08,438,케이엘모바일_부성정책_ 2월 11일_ 8차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/438/hello.png
2026-02-11 11:30:08,438,케이엘모바일_부성정책_ 2월 11일_ 8차 정책,ktm,80000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/438/ktm.png
2026-02-11 11:30:08,438,케이엘모바일_부성정책_ 2월 11일_ 8차 정책,sk7,100000,100000,100000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/438/sk7.png
2026-02-11 11:30:08,438,케이엘모바일_부성정책_ 2월 11일_ 8차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/438/skylife.png
2026-02-11 11:30:08,438,케이엘모바일_부성정책_ 2월 11일_ 8차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/438/umobile.png
2026-02-12 10:19:04,439,케이엘모바일_부성정책_ 2월 12일_ 9차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/439/hello.png
2026-02-12 10:19:04,439,케이엘모바일_부성정책_ 2월 12일_ 9차 정책,ktm,60000,100000,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/439/ktm.png
2026-02-12 10:19:04,439,케이엘모바일_부성정책_ 2월 12일_ 9차 정책,sk7,100000,100000,100000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/439/sk7.png
2026-02-12 10:19:04,439,케이엘모바일_부성정책_ 2월 12일_ 9차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/439/skylife.png
2026-02-12 10:19:04,439,케이엘모바일_부성정책_ 2월 12일_ 9차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/439/umobile.png
2026-02-13 11:51:11,440,케이엘모바일_부성정책_ 2월 13일_ 10차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/440/hello.png
2026-02-13 11:51:11,440,케이엘모바일_부성정책_ 2월 13일_ 10차 정책,ktm,60000,100000,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/440/ktm.png
2026-02-13 11:51:11,440,케이엘모바일_부성정책_ 2월 13일_ 10차 정책,sk7,100000,100000,100000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/440/sk7.png
2026-02-13 11:51:11,440,케이엘모바일_부성정책_ 2월 13일_ 10차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/440/skylife.png
2026-02-13 11:51:11,440,케이엘모바일_부성정책_ 2월 13일_ 10차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/440/umobile.png
2026-02-20 10:43:05,441,케이엘모바일_부성정책_ 2월 20일_ 11차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/441/hello.png
2026-02-20 10:43:05,441,케이엘모바일_부성정책_ 2월 20일_ 11차 정책,ktm,60000,100000,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/441/ktm.png
2026-02-20 10:43:05,441,케이엘모바일_부성정책_ 2월 20일_ 11차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/441/skylife.png
2026-02-20 10:43:05,441,케이엘모바일_부성정책_ 2월 20일_ 11차 정책,umobile,55000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/441/umobile.png
2026-02-20 12:54:54,442,케이엘모바일_부성정책_ 2월 20일_ 11차 정책_(수정),hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/442/hello.png
2026-02-20 12:54:54,442,케이엘모바일_부성정책_ 2월 20일_ 11차 정책_(수정),ktm,60000,100000,60000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/442/ktm.png
2026-02-20 12:54:54,442,케이엘모바일_부성정책_ 2월 20일_ 11차 정책_(수정),sk7,100000,140000,100000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/442/sk7.png
2026-02-20 12:54:54,442,케이엘모바일_부성정책_ 2월 20일_ 11차 정책_(수정),skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/442/skylife.png
2026-02-20 12:54:54,442,케이엘모바일_부성정책_ 2월 20일_ 11차 정책_(수정),umobile,55000,130000,55000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/442/umobile.png
2026-02-21 10:15:50,443,케이엘모바일_부성정책_ 2월 21일_ 12차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/443/hello.png
2026-02-21 10:15:50,443,케이엘모바일_부성정책_ 2월 21일_ 12차 정책,ktm,60000,130000,60000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/443/ktm.png
2026-02-21 10:15:50,443,케이엘모바일_부성정책_ 2월 21일_ 12차 정책,sk7,100000,140000,100000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/443/sk7.png
2026-02-21 10:15:50,443,케이엘모바일_부성정책_ 2월 21일_ 12차 정책,skylife,65000,130000,75000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/443/skylife.png
2026-02-21 10:15:50,443,케이엘모바일_부성정책_ 2월 21일_ 12차 정책,umobile,55000,150000,55000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/443/umobile.png
2026-02-25 09:56:16,444,케이엘모바일_부성정책_ 2월 25일_ 13차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/444/hello.png
2026-02-25 09:56:16,444,케이엘모바일_부성정책_ 2월 25일_ 13차 정책,ktm,60000,130000,60000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/444/ktm.png
2026-02-25 09:56:16,444,케이엘모바일_부성정책_ 2월 25일_ 13차 정책,sk7,80000,140000,80000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/444/sk7.png
2026-02-25 09:56:16,444,케이엘모바일_부성정책_ 2월 25일_ 13차 정책,skylife,65000,130000,75000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/444/skylife.png
2026-02-25 09:56:16,444,케이엘모바일_부성정책_ 2월 25일_ 13차 정책,umobile,55000,150000,55000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/444/umobile.png
2026-02-26 11:16:02,445,케이엘모바일_부성정책_ 2월 26일_ 14차 정책_(수정),hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/445/hello.png
2026-02-26 11:16:02,445,케이엘모바일_부성정책_ 2월 26일_ 14차 정책_(수정),ktm,60000,130000,60000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/445/ktm.png
2026-02-26 11:16:02,445,케이엘모바일_부성정책_ 2월 26일_ 14차 정책_(수정),sk7,70000,140000,70000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/445/sk7.png
2026-02-26 11:16:02,445,케이엘모바일_부성정책_ 2월 26일_ 14차 정책_(수정),skylife,65000,130000,75000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/445/skylife.png
2026-02-26 11:16:02,445,케이엘모바일_부성정책_ 2월 26일_ 14차 정책_(수정),umobile,55000,150000,55000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/445/umobile.png
2026-02-27 15:49:37,446,케이엘모바일_부성정책_ 2월 27일_ 15차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/446/hello.png
2026-02-27 15:49:37,446,케이엘모바일_부성정책_ 2월 27일_ 15차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/446/ktm.png
2026-02-27 15:49:37,446,케이엘모바일_부성정책_ 2월 27일_ 15차 정책,sk7,70000,110000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/446/sk7.png
2026-02-27 15:49:37,446,케이엘모바일_부성정책_ 2월 27일_ 15차 정책,skylife,65000,130000,75000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/446/skylife.png
2026-02-27 15:49:37,446,케이엘모바일_부성정책_ 2월 27일_ 15차 정책,umobile,55000,150000,55000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/446/umobile.png
2026-02-28 11:39:53,447,케이엘모바일_부성정책_ 2월 28일_ 16차 정책,hello,30000,90000,30000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/447/hello.png
2026-02-28 11:39:53,447,케이엘모바일_부성정책_ 2월 28일_ 16차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/447/ktm.png
2026-02-28 11:39:53,447,케이엘모바일_부성정책_ 2월 28일_ 16차 정책,sk7,70000,110000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/447/sk7.png
2026-02-28 11:39:53,447,케이엘모바일_부성정책_ 2월 28일_ 16차 정책,skylife,65000,130000,75000,160000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/447/skylife.png
2026-02-28 11:39:53,447,케이엘모바일_부성정책_ 2월 28일_ 16차 정책,umobile,55000,130000,55000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/447/umobile.png
2026-03-02 11:15:25,448,케이엘모바일_부성정책_ 3월 1일_ 1차 정책,hello,30000,90000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/448/hello.png
2026-03-02 11:15:25,448,케이엘모바일_부성정책_ 3월 1일_ 1차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/448/ktm.png
2026-03-02 11:15:25,448,케이엘모바일_부성정책_ 3월 1일_ 1차 정책,skylife,65000,110000,75000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/448/skylife.png
2026-03-02 11:15:25,448,케이엘모바일_부성정책_ 3월 1일_ 1차 정책,umobile,55000,110000,55000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/448/umobile.png
2026-03-03 10:30:01,449,케이엘모바일_부성정책_ 3월 3일_ 2차 정책,hello,30000,90000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/449/hello.png
2026-03-03 10:30:01,449,케이엘모바일_부성정책_ 3월 3일_ 2차 정책,ktm,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/449/ktm.png
2026-03-03 10:30:01,449,케이엘모바일_부성정책_ 3월 3일_ 2차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/449/sk7.png
2026-03-03 10:30:01,449,케이엘모바일_부성정책_ 3월 3일_ 2차 정책,skylife,65000,110000,75000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/449/skylife.png
2026-03-03 10:30:01,449,케이엘모바일_부성정책_ 3월 3일_ 2차 정책,umobile,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/449/umobile.png
2026-03-05 10:25:51,450,케이엘모바일_부성정책_ 3월 5일_ 3차 정책,hello,30000,90000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/450/hello.png
2026-03-05 10:25:51,450,케이엘모바일_부성정책_ 3월 5일_ 3차 정책,ktm,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/450/ktm.png
2026-03-05 10:25:51,450,케이엘모바일_부성정책_ 3월 5일_ 3차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/450/sk7.png
2026-03-05 10:25:51,450,케이엘모바일_부성정책_ 3월 5일_ 3차 정책,skylife,65000,110000,75000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/450/skylife.png
2026-03-05 10:25:51,450,케이엘모바일_부성정책_ 3월 5일_ 3차 정책,umobile,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/450/umobile.png
2026-03-06 11:16:17,451,케이엘모바일_부성정책_ 3월 6일_ 4차 정책,hello,30000,90000,30000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/451/hello.png
2026-03-06 11:16:17,451,케이엘모바일_부성정책_ 3월 6일_ 4차 정책,ktm,70000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/451/ktm.png
2026-03-06 11:16:17,451,케이엘모바일_부성정책_ 3월 6일_ 4차 정책,sk7,80000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/451/sk7.png
2026-03-06 11:16:17,451,케이엘모바일_부성정책_ 3월 6일_ 4차 정책,skylife,65000,110000,75000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/451/skylife.png
2026-03-06 11:16:17,451,케이엘모바일_부성정책_ 3월 6일_ 4차 정책,umobile,60000,120000,60000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/451/umobile.png
2026-03-07 11:26:39,452,케이엘모바일_부성정책_ 3월 7일_ 5차 정책,hello,30000,90000,30000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/452/hello.png
2026-03-07 11:26:39,452,케이엘모바일_부성정책_ 3월 7일_ 5차 정책,ktm,70000,130000,80000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/452/ktm.png
2026-03-07 11:26:39,452,케이엘모바일_부성정책_ 3월 7일_ 5차 정책,sk7,80000,130000,80000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/452/sk7.png
2026-03-07 11:26:39,452,케이엘모바일_부성정책_ 3월 7일_ 5차 정책,skylife,65000,120000,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/452/skylife.png
2026-03-07 11:26:39,452,케이엘모바일_부성정책_ 3월 7일_ 5차 정책,umobile,60000,120000,60000,150000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/452/umobile.png
2026-03-10 10:21:01,453,케이엘모바일_부성정책_ 3월 10일_ 6차 정책,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/453/hello.png
2026-03-10 10:21:01,453,케이엘모바일_부성정책_ 3월 10일_ 6차 정책,ktm,70000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/453/ktm.png
2026-03-10 10:21:01,453,케이엘모바일_부성정책_ 3월 10일_ 6차 정책,sk7,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/453/sk7.png
2026-03-10 10:21:01,453,케이엘모바일_부성정책_ 3월 10일_ 6차 정책,skylife,65000,120000,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/453/skylife.png
2026-03-10 10:21:01,453,케이엘모바일_부성정책_ 3월 10일_ 6차 정책,umobile,60000,110000,60000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/453/umobile.png
2026-03-11 13:05:47,454,케이엘모바일_부성정책_ 3월 11일_ 7차 정책,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/454/hello.png
2026-03-11 13:05:47,454,케이엘모바일_부성정책_ 3월 11일_ 7차 정책,ktm,70000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/454/ktm.png
2026-03-11 13:05:47,454,케이엘모바일_부성정책_ 3월 11일_ 7차 정책,umobile,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/454/umobile.png
2026-03-13 10:00:33,455,케이엘모바일_부성정책_ 3월 13일_ 8차 정책,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/455/hello.png
2026-03-13 10:00:33,455,케이엘모바일_부성정책_ 3월 13일_ 8차 정책,ktm,70000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/455/ktm.png
2026-03-13 10:00:33,455,케이엘모바일_부성정책_ 3월 13일_ 8차 정책,sk7,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/455/sk7.png
2026-03-13 10:00:33,455,케이엘모바일_부성정책_ 3월 13일_ 8차 정책,skylife,65000,120000,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/455/skylife.png
2026-03-13 10:00:33,455,케이엘모바일_부성정책_ 3월 13일_ 8차 정책,umobile,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/455/umobile.png
2026-03-18 09:53:26,456,케이엘모바일_부성정책_ 3월 18일_ 9차 정책,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/456/hello.png
2026-03-18 09:53:26,456,케이엘모바일_부성정책_ 3월 18일_ 9차 정책,ktm,70000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/456/ktm.png
2026-03-18 09:53:26,456,케이엘모바일_부성정책_ 3월 18일_ 9차 정책,sk7,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/456/sk7.png
2026-03-18 09:53:26,456,케이엘모바일_부성정책_ 3월 18일_ 9차 정책,skylife,65000,120000,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/456/skylife.png
2026-03-18 09:53:26,456,케이엘모바일_부성정책_ 3월 18일_ 9차 정책,umobile,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/456/umobile.png
2026-03-19 10:16:50,458,케이엘모바일_부성정책_ 3월 19일_ 10차 정책,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/458/hello.png
2026-03-19 10:16:50,458,케이엘모바일_부성정책_ 3월 19일_ 10차 정책,ktm,70000,120000,80000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/458/ktm.png
2026-03-19 10:16:50,458,케이엘모바일_부성정책_ 3월 19일_ 10차 정책,sk7,70000,100000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/458/sk7.png
2026-03-19 10:16:50,458,케이엘모바일_부성정책_ 3월 19일_ 10차 정책,skylife,65000,120000,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/458/skylife.png
2026-03-19 10:16:50,458,케이엘모바일_부성정책_ 3월 19일_ 10차 정책,umobile,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/458/umobile.png
2026-03-19 14:10:22,459,케이엘모바일_부성정책_ 3월 19일_ 10차 정책_수정,hello,30000,90000,30000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/459/hello.png
2026-03-19 14:10:22,459,케이엘모바일_부성정책_ 3월 19일_ 10차 정책_수정,ktm,70000,100000,80000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/459/ktm.png
2026-03-19 14:10:22,459,케이엘모바일_부성정책_ 3월 19일_ 10차 정책_수정,sk7,70000,100000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/459/sk7.png
2026-03-19 14:10:22,459,케이엘모바일_부성정책_ 3월 19일_ 10차 정책_수정,skylife,45000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/459/skylife.png
2026-03-19 14:10:22,459,케이엘모바일_부성정책_ 3월 19일_ 10차 정책_수정,umobile,70000,120000,70000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/459/umobile.png
2026-03-20 10:44:57,460,케이엘모바일_부성정책_ 3월 20일_ 11차 정책,hello,30000,90000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/460/hello.png
2026-03-20 10:44:57,460,케이엘모바일_부성정책_ 3월 20일_ 11차 정책,ktm,70000,90000,80000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/460/ktm.png
2026-03-20 10:44:57,460,케이엘모바일_부성정책_ 3월 20일_ 11차 정책,sk7,70000,100000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/460/sk7.png
2026-03-20 10:44:57,460,케이엘모바일_부성정책_ 3월 20일_ 11차 정책,skylife,45000,100000,55000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/460/skylife.png
2026-03-20 10:44:57,460,케이엘모바일_부성정책_ 3월 20일_ 11차 정책,umobile,60000,90000,60000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/460/umobile.png
2026-03-23 11:21:46,461,케이엘모바일_부성정책_ 3월 23일_ 12차 정책,hello,30000,90000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/461/hello.png
2026-03-23 11:21:46,461,케이엘모바일_부성정책_ 3월 23일_ 12차 정책,ktm,70000,90000,80000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/461/ktm.png
2026-03-23 11:21:46,461,케이엘모바일_부성정책_ 3월 23일_ 12차 정책,sk7,70000,100000,70000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/461/sk7.png
